PowerSpy - ALCIOM - Exported raw data file

Current : 10/01/24 15:32:36,925

Sample #,Voltage (V),Current(A)
 1917, 21.938, -0.03866
 1918, 12.559, -0.03951
 1919, 3.052, -0.03960
 1920, -6.391, -0.03927
 1921, -15.650, -0.03869
 1922, -24.690, -0.03794
 1923, -33.506, -0.03708
 1924, -42.072, -0.03616
 1925, -50.353, -0.03507
 1926, -58.317, -0.03357
 1927, -65.937, -0.03158
 1928, -73.178, -0.02945
 1929, -80.027, -0.02781
 1930, -86.555, -0.02703
 1931, -92.927, -0.02696
 1932, -99.323, -0.02711
 1933, -105.835, -0.02714
 1934, -112.433, -0.02716
 1935, -119.029, -0.02734
 1936, -125.572, -0.02766
 1937, -132.056, -0.02787
 1938, -138.504, -0.02772
 1939, -144.905, -0.02740
 1940, -151.243, -0.02713
 1941, -157.509, -0.02708
 1942, -163.718, -0.02709
 1943, -169.889, -0.02693
 1944, -176.040, -0.02682
 1945, -182.190, -0.02683
 1946, -188.358, -0.02704
 1947, -194.564, -0.02713
 1948, -200.810, -0.02685
 1949, -207.081, -0.02644
 1950, -213.356, -0.02627
 1951, -219.624, -0.02660
 1952, -225.896, -0.02729
 1953, -232.211, -0.02777
 1954, -238.603, -0.02776
 1955, -245.070, -0.02724
 1956, -251.537, -0.02650
 1957, -257.899, -0.02597
 1958, -264.086, -0.02586
 1959, -270.114, -0.02608
 1960, -276.038, -0.02609
 1961, -281.840, -0.02521
 1962, -287.359, -0.02320
 1963, -292.338, -0.02029
 1964, -296.571, -0.01716
 1965, -300.003, -0.01438
 1966, -302.724, -0.01200
 1967, -304.883, -0.01001
 1968, -306.627, -0.00836
 1969, -308.086, -0.00717
 1970, -309.389, -0.00655
 1971, -310.653, -0.00638
 1972, -311.937, -0.00641
 1973, -313.230, -0.00629
 1974, -314.460, -0.00582
 1975, -315.542, -0.00509
 1976, -316.423, -0.00427
 1977, -317.114, -0.00386
 1978, -317.673, -0.00400
 1979, -318.165, -0.00433
 1980, -318.608, -0.00417
 1981, -318.950, -0.00318
 1982, -319.104, -0.00185
 1983, -319.021, -0.00119
 1984, -318.732, -0.00119
 1985, -318.330, -0.00091
 1986, -317.905, 0.00022
 1987, -317.503, 0.00038
 1988, -317.113, -0.00485
 1989, -316.700, -0.02013
 1990, -316.232, -0.04670
 1991, -315.711, -0.08072
 1992, -315.172, -0.11471
 1993, -314.659, -0.14095
 1994, -314.182, -0.15462
 1995, -313.709, -0.15467
 1996, -313.196, -0.14270
 1997, -312.633, -0.12112
 1998, -312.046, -0.09276
 1999, -311.432, -0.06138
 2000, -310.694, -0.03184
 2001, -309.642, -0.00885
 2002, -308.061, 0.00540
 2003, -305.768, 0.01250
 2004, -302.648, 0.01604
 2005, -298.635, 0.01902
 2006, -293.721, 0.02232
 2007, -287.985, 0.02549
 2008, -281.606, 0.02813
 2009, -274.813, 0.03012
 2010, -267.812, 0.03121
 2011, -260.729, 0.03105
 2012, -253.627, 0.02995
 2013, -246.554, 0.02907
 2014, -239.587, 0.02902
 2015, -232.792, 0.02935
 2016, -226.195, 0.02894
 2017, -219.744, 0.02772
 2018, -213.359, 0.02686
 2019, -206.981, 0.02719
 2020, -200.611, 0.02799
 2021, -194.283, 0.02791
 2022, -188.016, 0.02678
 2023, -181.788, 0.02595
 2024, -175.535, 0.02668
 2025, -169.181, 0.02836
 2026, -162.663, 0.02941
 2027, -155.952, 0.02914
 2028, -149.069, 0.02858
 2029, -142.069, 0.02914
 2030, -134.997, 0.03074
 2031, -127.859, 0.03190
 2032, -120.629, 0.03158
 2033, -113.317, 0.03033
 2034, -106.010, 0.02966
 2035, -98.835, 0.03012
 2036, -91.842, 0.03099
 2037, -84.944, 0.03125
 2038, -77.935, 0.03102
 2039, -70.625, 0.03139
 2040, -62.951, 0.03296
 2041, -54.975, 0.03501
 2042, -46.794, 0.03630
 2043, -38.432, 0.03628
 2044, -29.831, 0.03583
 2045, -20.934, 0.03617
 2046, -11.767, 0.03766
 2047, -2.460, 0.03948
 2048, 6.828, 0.04037
 2049, 15.968, 0.03970
 2050, 24.889, 0.03792
 2051, 33.549, 0.03607
 2052, 41.926, 0.03506
 2053, 50.024, 0.03489
 2054, 57.865, 0.03464
 2055, 65.444, 0.03338
 2056, 72.709, 0.03104
 2057, 79.604, 0.02867
 2058, 86.159, 0.02755
 2059, 92.525, 0.02780
 2060, 98.904, 0.02839
 2061, 105.416, 0.02828
 2062, 112.046, 0.02761
 2063, 118.703, 0.02751
 2064, 125.319, 0.02841
 2065, 131.878, 0.02940
 2066, 138.380, 0.02923
 2067, 144.813, 0.02792
 2068, 151.166, 0.02680
 2069, 157.465, 0.02700
 2070, 163.752, 0.02800
 2071, 170.040, 0.02831
 2072, 176.292, 0.02731
 2073, 182.471, 0.02602
 2074, 188.591, 0.02584
 2075, 194.718, 0.02673
 2076, 200.910, 0.02741
 2077, 207.167, 0.02696
 2078, 213.442, 0.02601
 2079, 219.697, 0.02596
 2080, 225.937, 0.02701
 2081, 232.207, 0.02804
 2082, 238.545, 0.02790
 2083, 244.937, 0.02696
 2084, 251.321, 0.02647
 2085, 257.617, 0.02691
 2086, 263.784, 0.02749
 2087, 269.847, 0.02717
 2088, 275.842, 0.02588
 2089, 281.723, 0.02445
 2090, 287.309, 0.02316
 2091, 292.345, 0.02142
 2092, 296.618, 0.01859
 2093, 300.062, 0.01497
 2094, 302.746, 0.01180
 2095, 304.820, 0.00982
 2096, 306.451, 0.00881
 2097, 307.818, 0.00801
 2098, 309.079, 0.00712
 2099, 310.344, 0.00644
 2100, 311.638, 0.00634
 2101, 312.917, 0.00672
 2102, 314.124, 0.00703
 2103, 315.227, 0.00669
 2104, 316.217, 0.00552
 2105, 317.071, 0.00405
 2106, 317.762, 0.00298
 2107, 318.277, 0.00263
 2108, 318.624, 0.00267
 2109, 318.824, 0.00245
 2110, 318.882, 0.00188
 2111, 318.800, 0.00140
 2112, 318.594, 0.00116
 2113, 318.311, 0.00048
 2114, 317.992, -0.00077
 2115, 317.649, 0.00007
 2116, 317.259, 0.00892
 2117, 316.807, 0.03168
 2118, 316.306, 0.06872
 2119, 315.804, 0.11264
 2120, 315.332, 0.15208
 2121, 314.887, 0.17825
 2122, 314.437, 0.18909
 2123, 313.952, 0.18723
 2124, 313.430, 0.17492
 2125, 312.882, 0.15192
 2126, 312.309, 0.11805
 2127, 311.669, 0.07736
 2128, 310.871, 0.03843
 2129, 309.767, 0.00957
 2130, 308.156, -0.00633
 2131, 305.826, -0.01262
 2132, 302.614, -0.01522
 2133, 298.472, -0.01814
 2134, 293.477, -0.02206
 2135, 287.780, -0.02575
 2136, 281.539, -0.02817
 2137, 274.893, -0.02934
 2138, 267.964, -0.02987
 2139, 260.872, -0.03013
 2140, 253.725, -0.03036
 2141, 246.616, -0.03045
 2142, 239.614, -0.03026
 2143, 232.762, -0.02973
 2144, 226.062, -0.02895
 2145, 219.472, -0.02821
 2146, 212.943, -0.02760
 2147, 206.471, -0.02712
 2148, 200.104, -0.02674
 2149, 193.890, -0.02657
 2150, 187.803, -0.02681
 2151, 181.729, -0.02730
 2152, 175.540, -0.02774
 2153, 169.168, -0.02799
 2154, 162.621, -0.02809
 2155, 155.935, -0.02844
 2156, 149.117, -0.02916
 2157, 142.156, -0.03007
 2158, 135.047, -0.03105
 2159, 127.818, -0.03183
 2160, 120.525, -0.03237
 2161, 113.239, -0.03233
 2162, 106.028, -0.03151
 2163, 98.957, -0.03016
 2164, 92.041, -0.02893
 2165, 85.217, -0.02858
 2166, 78.337, -0.02934
 2167, 71.226, -0.03081
 2168, 63.769, -0.03245
 2169, 55.952, -0.03385
 2170, 47.821, -0.03503
 2171, 39.399, -0.03621
 2172, 30.655, -0.03750
 2173, 21.561, -0.03885
 2174, 12.176, -0.04001
 2175, 2.667, -0.04060
 2176, -6.765, -0.04038
 2177, -15.983, -0.03938
 2178, -24.947, -0.03795
 2179, -33.660, -0.03653
 2180, -42.111, -0.03535
 2181, -50.274, -0.03432
 2182, -58.124, -0.03328
 2183, -65.645, -0.03211
 2184, -72.825, -0.03091
 2185, -79.668, -0.02977
 2186, -86.241, -0.02883
 2187, -92.686, -0.02820
 2188, -99.161, -0.02800
 2189, -105.754, -0.02819
 2190, -112.446, -0.02852
 2191, -119.157, -0.02886
 2192, -125.824, -0.02905
 2193, -132.424, -0.02915
 2194, -138.948, -0.02895
 2195, -145.384, -0.02821
 2196, -151.719, -0.02704
 2197, -157.969, -0.02578
 2198, -164.165, -0.02508
 2199, -170.331, -0.02515
 2200, -176.471, -0.02576
 2201, -182.587, -0.02652
 2202, -188.698, -0.02696
 2203, -194.831, -0.02708
 2204, -201.013, -0.02695
 2205, -207.249, -0.02673
 2206, -213.526, -0.02665
 2207, -219.824, -0.02679
 2208, -226.135, -0.02718
 2209, -232.484, -0.02782
 2210, -238.912, -0.02845
 2211, -245.420, -0.02886
 2212, -251.932, -0.02884
 2213, -258.325, -0.02841
 2214, -264.515, -0.02782
 2215, -270.518, -0.02722
 2216, -276.401, -0.02654
 2217, -282.157, -0.02529
 2218, -287.629, -0.02313
 2219, -292.566, -0.02027
 2220, -296.756, -0.01705
 2221, -300.134, -0.01395
 2222, -302.769, -0.01120
 2223, -304.819, -0.00890
 2224, -306.460, -0.00735
 2225, -307.867, -0.00663
 2226, -309.182, -0.00645
 2227, -310.487, -0.00634
 2228, -311.796, -0.00603
 2229, -313.074, -0.00582
 2230, -314.267, -0.00580
 2231, -315.323, -0.00576
 2232, -316.199, -0.00524
 2233, -316.882, -0.00424
 2234, -317.406, -0.00352
 2235, -317.839, -0.00343
 2236, -318.229, -0.00336
 2237, -318.564, -0.00245
 2238, -318.775, -0.00094
 2239, -318.791, -0.00009
 2240, -318.601, -0.00053
 2241, -318.266, -0.00070
 2242, -317.871, 0.00119
 2243, -317.471, 0.00360
 2244, -317.072, 0.00049
 2245, -316.652, -0.01466
 2246, -316.189, -0.04286
 2247, -315.694, -0.07798
 2248, -315.200, -0.11162
 2249, -314.733, -0.13987
 2250, -314.296, -0.16420
 2251, -313.862, -0.18576
 2252, -313.389, -0.19955
 2253, -312.850, -0.19559
 2254, -312.263, -0.16723
 2255, -311.644, -0.11891
 2256, -310.961, -0.06544
 2257, -310.057, -0.02275
 2258, -308.653, 0.00174
 2259, -306.439, 0.01153
 2260, -303.196, 0.01533
 2261, -298.881, 0.01930
 2262, -293.618, 0.02393
 2263, -287.620, 0.02709
 2264, -281.113, 0.02806
 2265, -274.295, 0.02842
 2266, -267.318, 0.02970
 2267, -260.295, 0.03137
 2268, -253.299, 0.03183
 2269, -246.371, 0.03062
 2270, -239.550, 0.02920
 2271, -232.865, 0.02894
 2272, -226.328, 0.02953
 2273, -219.914, 0.02951
 2274, -213.579, 0.02832
 2275, -207.288, 0.02690
 2276, -201.036, 0.02655
 2277, -194.825, 0.02721
 2278, -188.633, 0.02782
 2279, -182.412, 0.02780
 2280, -176.104, 0.02771
 2281, -169.658, 0.02835
 2282, -163.060, 0.02934
 2283, -156.311, 0.02966
 2284, -149.429, 0.02907
 2285, -142.430, 0.02871
 2286, -135.314, 0.02974
 2287, -128.075, 0.03177
 2288, -120.732, 0.03300
 2289, -113.355, 0.03223
 2290, -106.054, 0.03022
 2291, -98.916, 0.02895
 2292, -91.942, 0.02946
 2293, -85.031, 0.03096
 2294, -78.025, 0.03200
 2295, -70.776, 0.03201
 2296, -63.206, 0.03192
 2297, -55.311, 0.03283
 2298, -47.129, 0.03484
 2299, -38.677, 0.03701
 2300, -29.929, 0.03828
 2301, -20.857, 0.03838
 2302, -11.497, 0.03804
 2303, -1.989, 0.03820
 2304, 7.484, 0.03922
 2305, 16.781, 0.04044
 2306, 25.844, 0.04056
 2307, 34.654, 0.03891
 2308, 43.189, 0.03613
 2309, 51.420, 0.03385
 2310, 59.331, 0.03308
 2311, 66.917, 0.03308
 2312, 74.164, 0.03226
 2313, 81.064, 0.03000
 2314, 87.665, 0.02757
 2315, 94.102, 0.02686
 2316, 100.539, 0.02810
 2317, 107.062, 0.02951
 2318, 113.653, 0.02938
 2319, 120.238, 0.02789
 2320, 126.762, 0.02689
 2321, 133.203, 0.02765
 2322, 139.560, 0.02915
 2323, 145.836, 0.02954
 2324, 152.063, 0.02826
 2325, 158.298, 0.02683
 2326, 164.573, 0.02689
 2327, 170.854, 0.02819
 2328, 177.073, 0.02891
 2329, 183.203, 0.02790
 2330, 189.301, 0.02621
 2331, 195.453, 0.02583
 2332, 201.692, 0.02722
 2333, 207.963, 0.02884
 2334, 214.193, 0.02896
 2335, 220.373, 0.02768
 2336, 226.586, 0.02687
 2337, 232.916, 0.02761
 2338, 239.367, 0.02902
 2339, 245.835, 0.02928
 2340, 252.189, 0.02794
 2341, 258.357, 0.02630
 2342, 264.368, 0.02582
 2343, 270.295, 0.02636
 2344, 276.157, 0.02655
 2345, 281.870, 0.02527
 2346, 287.254, 0.02285
 2347, 292.111, 0.02027
 2348, 296.291, 0.01805
 2349, 299.731, 0.01583
 2350, 302.464, 0.01322
 2351, 304.587, 0.01050
 2352, 306.249, 0.00845
 2353, 307.615, 0.00747
 2354, 308.838, 0.00733
 2355, 310.028, 0.00746
 2356, 311.222, 0.00739
 2357, 312.402, 0.00712
 2358, 313.519, 0.00680
 2359, 314.530, 0.00651
 2360, 315.409, 0.00606
 2361, 316.161, 0.00519
 2362, 316.800, 0.00405
 2363, 317.350, 0.00294
 2364, 317.815, 0.00219
 2365, 318.169, 0.00182
 2366, 318.371, 0.00172
 2367, 318.392, 0.00180
 2368, 318.244, 0.00182
 2369, 317.983, 0.00153
 2370, 317.666, 0.00066
 2371, 317.324, 0.00039
 2372, 316.954, 0.00457
 2373, 316.541, 0.01902
 2374, 316.083, 0.04752
 2375, 315.593, 0.08749
 2376, 315.095, 0.12891
 2377, 314.612, 0.15946
 2378, 314.149, 0.17218
 2379, 313.683, 0.16866
 2380, 313.178, 0.15545
 2381, 312.615, 0.13722
 2382, 312.009, 0.11382
 2383, 311.372, 0.08379
 2384, 310.647, 0.04974
 2385, 309.663, 0.01867
 2386, 308.151, -0.00263
 2387, 305.838, -0.01308
 2388, 302.542, -0.01694
 2389, 298.230, -0.01950
 2390, 293.012, -0.02314
 2391, 287.089, -0.02701
 2392, 280.683, -0.02959
 2393, 273.970, -0.03048
 2394, 267.068, -0.03041
 2395, 260.064, -0.03012
 2396, 253.047, -0.02986
 2397, 246.112, -0.02942
 2398, 239.316, -0.02878
 2399, 232.640, -0.02799
 2400, 226.022, -0.02720
 2401, 219.426, -0.02670
 2402, 212.879, -0.02657
 2403, 206.442, -0.02670
 2404, 200.149, -0.02679
 2405, 193.963, -0.02669
 2406, 187.811, -0.02644
 2407, 181.623, -0.02616
 2408, 175.362, -0.02622
 2409, 168.997, -0.02675
 2410, 162.498, -0.02776
 2411, 155.846, -0.02891
 2412, 149.056, -0.02963
 2413, 142.158, -0.02989
 2414, 135.160, -0.03002
 2415, 128.043, -0.03041
 2416, 120.796, -0.03108
 2417, 113.473, -0.03132
 2418, 106.194, -0.03069
 2419, 99.068, -0.02935
 2420, 92.107, -0.02819
 2421, 85.202, -0.02811
 2422, 78.179, -0.02922
 2423, 70.898, -0.03101
 2424, 63.304, -0.03274
 2425, 55.420, -0.03405
 2426, 47.275, -0.03509
 2427, 38.848, -0.03616
 2428, 30.088, -0.03739
 2429, 20.985, -0.03859
 2430, 11.630, -0.03936
 2431, 2.202, -0.03944
 2432, -7.123, -0.03889
 2433, -16.257, -0.03804
 2434, -25.191, -0.03726
 2435, -33.926, -0.03657
 2436, -42.433, -0.03585
 2437, -50.659, -0.03486
 2438, -58.572, -0.03352
 2439, -66.155, -0.03193
 2440, -73.394, -0.03023
 2441, -80.288, -0.02873
 2442, -86.901, -0.02772
 2443, -93.373, -0.02744
 2444, -99.863, -0.02787
 2445, -106.449, -0.02854
 2446, -113.109, -0.02895
 2447, -119.778, -0.02881
 2448, -126.414, -0.02826
 2449, -133.010, -0.02779
 2450, -139.536, -0.02757
 2451, -145.937, -0.02759
 2452, -152.188, -0.02743
 2453, -158.323, -0.02683
 2454, -164.428, -0.02603
 2455, -170.542, -0.02531
 2456, -176.648, -0.02512
 2457, -182.720, -0.02544
 2458, -188.783, -0.02600
 2459, -194.916, -0.02658
 2460, -201.169, -0.02686
 2461, -207.509, -0.02693
 2462, -213.847, -0.02696
 2463, -220.126, -0.02710
 2464, -226.372, -0.02748
 2465, -232.668, -0.02799
 2466, -239.064, -0.02827
 2467, -245.519, -0.02810
 2468, -251.910, -0.02741
 2469, -258.132, -0.02642
 2470, -264.169, -0.02545
 2471, -270.094, -0.02473
 2472, -275.973, -0.02415
 2473, -281.753, -0.02340
 2474, -287.247, -0.02221
 2475, -292.212, -0.02036
 2476, -296.473, -0.01776
 2477, -299.974, -0.01466
 2478, -302.757, -0.01157
 2479, -304.929, -0.00912
 2480, -306.642, -0.00780
 2481, -308.083, -0.00743
 2482, -309.409, -0.00734
 2483, -310.693, -0.00695
 2484, -311.910, -0.00624
 2485, -313.011, -0.00561
 2486, -313.991, -0.00539
 2487, -314.889, -0.00533
 2488, -315.745, -0.00502
 2489, -316.552, -0.00435
 2490, -317.271, -0.00360
 2491, -317.867, -0.00285
 2492, -318.323, -0.00203
 2493, -318.628, -0.00146
 2494, -318.766, -0.00174
 2495, -318.727, -0.00273
 2496, -318.527, -0.00299
 2497, -318.203, -0.00187
 2498, -317.812, -0.00355
 2499, -317.396, -0.01753
 2500, -316.976, -0.05263
 2501, -316.556, -0.10806
 2502, -316.130, -0.16993
 2503, -315.692, -0.21855
 2504, -315.245, -0.24155
 2505, -314.791, -0.24129
 2506, -314.332, -0.23022
 2507, -313.865, -0.21914
 2508, -313.383, -0.20850
 2509, -312.872, -0.19032
 2510, -312.319, -0.15723
 2511, -311.697, -0.11057
 2512, -310.948, -0.06079
 2513, -309.951, -0.02042
 2514, -308.486, 0.00367
 2515, -306.280, 0.01352
 2516, -303.094, 0.01673
 2517, -298.840, 0.01974
 2518, -293.628, 0.02433
 2519, -287.697, 0.02861
 2520, -281.294, 0.03081
 2521, -274.578, 0.03146
 2522, -267.635, 0.03199
 2523, -260.537, 0.03281
 2524, -253.393, 0.03306
 2525, -246.328, 0.03219
 2526, -239.435, 0.03102
 2527, -232.739, 0.03061
 2528, -226.205, 0.03084
 2529, -219.768, 0.03071
 2530, -213.373, 0.02970
 2531, -206.995, 0.02856
 2532, -200.655, 0.02833
 2533, -194.404, 0.02889
 2534, -188.265, 0.02919
 2535, -182.184, 0.02871
 2536, -176.030, 0.02824
 2537, -169.657, 0.02902
 2538, -163.005, 0.03090
 2539, -156.127, 0.03246
 2540, -149.141, 0.03266
 2541, -142.130, 0.03203
 2542, -135.088, 0.03210
 2543, -127.954, 0.03332
 2544, -120.692, 0.03446
 2545, -113.352, 0.03404
 2546, -106.054, 0.03214
 2547, -98.906, 0.03043
 2548, -91.925, 0.03037
 2549, -85.008, 0.03171
 2550, -77.976, 0.03315
 2551, -70.677, 0.03378
 2552, -63.053, 0.03411
 2553, -55.125, 0.03517
 2554, -46.926, 0.03727
 2555, -38.439, 0.03967
 2556, -29.622, 0.04125
 2557, -20.481, 0.04150
 2558, -11.113, 0.04094
 2559, -1.664, 0.04054
End of dump
