PowerSpy - ALCIOM - Exported raw data file

Current : 10/01/24 15:30:30,450

Sample #,Voltage (V),Current(A)
 1909, 82.087, -0.02923
 1910, 75.011, -0.03018
 1911, 67.670, -0.03082
 1912, 60.015, -0.03112
 1913, 52.079, -0.03153
 1914, 43.906, -0.03265
 1915, 35.486, -0.03457
 1916, 26.761, -0.03664
 1917, 17.714, -0.03796
 1918, 8.432, -0.03821
 1919, -0.912, -0.03781
 1920, -10.164, -0.03740
 1921, -19.259, -0.03715
 1922, -28.195, -0.03665
 1923, -36.942, -0.03553
 1924, -45.415, -0.03384
 1925, -53.509, -0.03205
 1926, -61.159, -0.03048
 1927, -68.365, -0.02907
 1928, -75.167, -0.02772
 1929, -81.649, -0.02651
 1930, -87.950, -0.02580
 1931, -94.241, -0.02582
 1932, -100.648, -0.02637
 1933, -107.186, -0.02702
 1934, -113.779, -0.02729
 1935, -120.345, -0.02704
 1936, -126.858, -0.02644
 1937, -133.338, -0.02574
 1938, -139.793, -0.02532
 1939, -146.219, -0.02528
 1940, -152.606, -0.02553
 1941, -158.959, -0.02584
 1942, -165.283, -0.02575
 1943, -171.573, -0.02530
 1944, -177.820, -0.02466
 1945, -184.038, -0.02433
 1946, -190.245, -0.02471
 1947, -196.443, -0.02548
 1948, -202.609, -0.02609
 1949, -208.723, -0.02600
 1950, -214.802, -0.02521
 1951, -220.891, -0.02449
 1952, -227.041, -0.02449
 1953, -233.277, -0.02530
 1954, -239.598, -0.02634
 1955, -245.966, -0.02682
 1956, -252.304, -0.02644
 1957, -258.514, -0.02542
 1958, -264.532, -0.02436
 1959, -270.366, -0.02360
 1960, -276.078, -0.02316
 1961, -281.700, -0.02275
 1962, -287.146, -0.02176
 1963, -292.198, -0.01970
 1964, -296.588, -0.01660
 1965, -300.129, -0.01295
 1966, -302.801, -0.00966
 1967, -304.759, -0.00740
 1968, -306.257, -0.00611
 1969, -307.538, -0.00539
 1970, -308.761, -0.00480
 1971, -309.998, -0.00445
 1972, -311.271, -0.00451
 1973, -312.579, -0.00487
 1974, -313.892, -0.00523
 1975, -315.139, -0.00513
 1976, -316.236, -0.00461
 1977, -317.138, -0.00401
 1978, -317.858, -0.00340
 1979, -318.421, -0.00254
 1980, -318.811, -0.00119
 1981, -318.974, 0.00033
 1982, -318.887, 0.00109
 1983, -318.605, 0.00075
 1984, -318.237, 0.00031
 1985, -317.869, 0.00065
 1986, -317.509, 0.00021
 1987, -317.128, -0.00650
 1988, -316.705, -0.02662
 1989, -316.254, -0.06327
 1990, -315.803, -0.11128
 1991, -315.359, -0.15814
 1992, -314.910, -0.19070
 1993, -314.439, -0.20252
 1994, -313.937, -0.19666
 1995, -313.414, -0.18104
 1996, -312.889, -0.16117
 1997, -312.371, -0.13687
 1998, -311.826, -0.10540
 1999, -311.157, -0.06767
 2000, -310.218, -0.03064
 2001, -308.855, -0.00308
 2002, -306.928, 0.01105
 2003, -304.317, 0.01539
 2004, -300.915, 0.01687
 2005, -296.653, 0.01990
 2006, -291.538, 0.02436
 2007, -285.686, 0.02799
 2008, -279.279, 0.03000
 2009, -272.514, 0.03120
 2010, -265.558, 0.03217
 2011, -258.538, 0.03241
 2012, -251.542, 0.03154
 2013, -244.618, 0.03040
 2014, -237.785, 0.03014
 2015, -231.049, 0.03064
 2016, -224.430, 0.03054
 2017, -217.947, 0.02924
 2018, -211.592, 0.02779
 2019, -205.316, 0.02764
 2020, -199.063, 0.02873
 2021, -192.806, 0.02957
 2022, -186.539, 0.02920
 2023, -180.240, 0.02846
 2024, -173.844, 0.02896
 2025, -167.273, 0.03085
 2026, -160.492, 0.03260
 2027, -153.541, 0.03284
 2028, -146.481, 0.03192
 2029, -139.343, 0.03155
 2030, -132.113, 0.03263
 2031, -124.779, 0.03414
 2032, -117.385, 0.03444
 2033, -110.035, 0.03319
 2034, -102.830, 0.03170
 2035, -95.809, 0.03137
 2036, -88.907, 0.03214
 2037, -81.995, 0.03295
 2038, -74.943, 0.03296
 2039, -67.668, 0.03270
 2040, -60.138, 0.03335
 2041, -52.350, 0.03530
 2042, -44.277, 0.03779
 2043, -35.870, 0.03958
 2044, -27.086, 0.04004
 2045, -17.957, 0.03964
 2046, -8.611, 0.03941
 2047, 0.771, 0.04006
 2048, 10.040, 0.04133
 2049, 19.138, 0.04200
 2050, 28.065, 0.04105
 2051, 36.811, 0.03858
 2052, 45.304, 0.03604
 2053, 53.442, 0.03481
 2054, 61.154, 0.03475
 2055, 68.443, 0.03436
 2056, 75.362, 0.03247
 2057, 81.992, 0.02978
 2058, 88.421, 0.02823
 2059, 94.759, 0.02877
 2060, 101.112, 0.03015
 2061, 107.544, 0.03050
 2062, 114.049, 0.02938
 2063, 120.570, 0.02831
 2064, 127.049, 0.02878
 2065, 133.476, 0.03022
 2066, 139.867, 0.03073
 2067, 146.236, 0.02940
 2068, 152.572, 0.02752
 2069, 158.864, 0.02705
 2070, 165.124, 0.02833
 2071, 171.390, 0.02971
 2072, 177.697, 0.02965
 2073, 184.040, 0.02856
 2074, 190.387, 0.02819
 2075, 196.718, 0.02934
 2076, 203.037, 0.03068
 2077, 209.364, 0.03043
 2078, 215.696, 0.02851
 2079, 222.003, 0.02694
 2080, 228.263, 0.02748
 2081, 234.506, 0.02965
 2082, 240.794, 0.03116
 2083, 247.153, 0.03049
 2084, 253.517, 0.02841
 2085, 259.767, 0.02701
 2086, 265.823, 0.02721
 2087, 271.706, 0.02804
 2088, 277.489, 0.02788
 2089, 283.169, 0.02628
 2090, 288.600, 0.02401
 2091, 293.531, 0.02189
 2092, 297.745, 0.01967
 2093, 301.148, 0.01670
 2094, 303.779, 0.01299
 2095, 305.758, 0.00968
 2096, 307.243, 0.00786
 2097, 308.411, 0.00766
 2098, 309.455, 0.00831
 2099, 310.530, 0.00884
 2100, 311.711, 0.00881
 2101, 312.969, 0.00835
 2102, 314.209, 0.00771
 2103, 315.330, 0.00708
 2104, 316.278, 0.00651
 2105, 317.052, 0.00601
 2106, 317.682, 0.00555
 2107, 318.180, 0.00503
 2108, 318.524, 0.00426
 2109, 318.673, 0.00290
 2110, 318.608, 0.00131
 2111, 318.361, 0.00052
 2112, 318.000, 0.00132
 2113, 317.598, 0.00273
 2114, 317.202, 0.00236
 2115, 316.824, -0.00045
 2116, 316.456, -0.00148
 2117, 316.070, 0.00673
 2118, 315.638, 0.02851
 2119, 315.156, 0.05999
 2120, 314.649, 0.09138
 2121, 314.154, 0.11516
 2122, 313.683, 0.13120
 2123, 313.224, 0.14266
 2124, 312.765, 0.14847
 2125, 312.284, 0.14126
 2126, 311.719, 0.11500
 2127, 310.926, 0.07384
 2128, 309.733, 0.03166
 2129, 308.027, 0.00234
 2130, 305.787, -0.01003
 2131, 303.030, -0.01171
 2132, 299.708, -0.01160
 2133, 295.704, -0.01420
 2134, 290.926, -0.01870
 2135, 285.401, -0.02256
 2136, 279.277, -0.02481
 2137, 272.730, -0.02599
 2138, 265.907, -0.02671
 2139, 258.926, -0.02710
 2140, 251.901, -0.02710
 2141, 244.921, -0.02688
 2142, 238.023, -0.02674
 2143, 231.193, -0.02667
 2144, 224.420, -0.02657
 2145, 217.735, -0.02629
 2146, 211.191, -0.02592
 2147, 204.813, -0.02554
 2148, 198.557, -0.02515
 2149, 192.348, -0.02488
 2150, 186.124, -0.02482
 2151, 179.857, -0.02521
 2152, 173.524, -0.02609
 2153, 167.088, -0.02704
 2154, 160.493, -0.02773
 2155, 153.710, -0.02793
 2156, 146.758, -0.02789
 2157, 139.689, -0.02811
 2158, 132.534, -0.02866
 2159, 125.291, -0.02943
 2160, 117.955, -0.02997
 2161, 110.574, -0.03003
 2162, 103.270, -0.02961
 2163, 96.157, -0.02880
 2164, 89.240, -0.02805
 2165, 82.384, -0.02779
 2166, 75.385, -0.02841
 2167, 68.091, -0.02981
 2168, 60.469, -0.03140
 2169, 52.560, -0.03266
 2170, 44.390, -0.03358
 2171, 35.925, -0.03459
 2172, 27.110, -0.03602
 2173, 17.962, -0.03746
 2174, 8.594, -0.03823
 2175, -0.833, -0.03810
 2176, -10.197, -0.03745
 2177, -19.437, -0.03692
 2178, -28.506, -0.03663
 2179, -37.337, -0.03621
 2180, -45.843, -0.03521
 2181, -53.967, -0.03358
 2182, -61.698, -0.03157
 2183, -69.044, -0.02942
 2184, -76.014, -0.02733
 2185, -82.644, -0.02569
 2186, -89.034, -0.02491
 2187, -95.339, -0.02514
 2188, -101.694, -0.02591
 2189, -108.137, -0.02644
 2190, -114.614, -0.02639
 2191, -121.048, -0.02595
 2192, -127.420, -0.02571
 2193, -133.767, -0.02584
 2194, -140.142, -0.02603
 2195, -146.557, -0.02604
 2196, -152.982, -0.02574
 2197, -159.376, -0.02546
 2198, -165.721, -0.02534
 2199, -172.022, -0.02535
 2200, -178.300, -0.02554
 2201, -184.577, -0.02579
 2202, -190.870, -0.02618
 2203, -197.186, -0.02647
 2204, -203.503, -0.02628
 2205, -209.781, -0.02564
 2206, -215.989, -0.02484
 2207, -222.138, -0.02449
 2208, -228.288, -0.02496
 2209, -234.518, -0.02581
 2210, -240.846, -0.02631
 2211, -247.196, -0.02582
 2212, -253.434, -0.02446
 2213, -259.460, -0.02303
 2214, -265.285, -0.02233
 2215, -271.013, -0.02258
 2216, -276.731, -0.02317
 2217, -282.406, -0.02326
 2218, -287.861, -0.02236
 2219, -292.842, -0.02036
 2220, -297.127, -0.01761
 2221, -300.607, -0.01449
 2222, -303.300, -0.01123
 2223, -305.327, -0.00829
 2224, -306.870, -0.00607
 2225, -308.134, -0.00487
 2226, -309.309, -0.00473
 2227, -310.525, -0.00524
 2228, -311.831, -0.00589
 2229, -313.190, -0.00608
 2230, -314.507, -0.00559
 2231, -315.672, -0.00471
 2232, -316.626, -0.00379
 2233, -317.380, -0.00317
 2234, -317.988, -0.00276
 2235, -318.485, -0.00224
 2236, -318.840, -0.00139
 2237, -318.994, -0.00027
 2238, -318.909, 0.00072
 2239, -318.624, 0.00134
 2240, -318.228, 0.00165
 2241, -317.802, 0.00187
 2242, -317.380, 0.00176
 2243, -316.962, -0.00005
 2244, -316.538, -0.00695
 2245, -316.106, -0.02354
 2246, -315.669, -0.05257
 2247, -315.224, -0.09118
 2248, -314.761, -0.13024
 2249, -314.269, -0.15858
 2250, -313.749, -0.16958
 2251, -313.221, -0.16425
 2252, -312.712, -0.14796
 2253, -312.218, -0.12482
 2254, -311.668, -0.09593
 2255, -310.926, -0.06248
 2256, -309.844, -0.02918
 2257, -308.310, -0.00292
 2258, -306.241, 0.01211
 2259, -303.544, 0.01744
 2260, -300.108, 0.01845
 2261, -295.851, 0.01970
 2262, -290.796, 0.02250
 2263, -285.080, 0.02583
 2264, -278.887, 0.02827
 2265, -272.358, 0.02950
 2266, -265.583, 0.02996
 2267, -258.637, 0.03037
 2268, -251.618, 0.03111
 2269, -244.634, 0.03170
 2270, -237.757, 0.03145
 2271, -231.002, 0.03008
 2272, -224.353, 0.02857
 2273, -217.790, 0.02819
 2274, -211.319, 0.02908
 2275, -204.944, 0.02999
 2276, -198.661, 0.02978
 2277, -192.445, 0.02879
 2278, -186.246, 0.02839
 2279, -180.001, 0.02912
 2280, -173.635, 0.03008
 2281, -167.087, 0.03026
 2282, -160.328, 0.02989
 2283, -153.384, 0.03014
 2284, -146.320, 0.03150
 2285, -139.187, 0.03296
 2286, -131.995, 0.03320
 2287, -124.713, 0.03228
 2288, -117.339, 0.03151
 2289, -109.932, 0.03187
 2290, -102.610, 0.03278
 2291, -95.455, 0.03295
 2292, -88.447, 0.03200
 2293, -81.451, 0.03116
 2294, -74.308, 0.03185
 2295, -66.931, 0.03395
 2296, -59.317, 0.03596
 2297, -51.490, 0.03658
 2298, -43.408, 0.03615
 2299, -34.973, 0.03625
 2300, -26.133, 0.03784
 2301, -16.963, 0.04023
 2302, -7.642, 0.04182
 2303, 1.663, 0.04160
 2304, 10.885, 0.04012
 2305, 20.021, 0.03873
 2306, 29.034, 0.03839
 2307, 37.811, 0.03884
 2308, 46.229, 0.03889
 2309, 54.242, 0.03742
 2310, 61.867, 0.03441
 2311, 69.131, 0.03104
 2312, 76.036, 0.02884
 2313, 82.612, 0.02856
 2314, 88.969, 0.02938
 2315, 95.279, 0.02996
 2316, 101.671, 0.02958
 2317, 108.169, 0.02879
 2318, 114.707, 0.02866
 2319, 121.215, 0.02926
 2320, 127.669, 0.02970
 2321, 134.089, 0.02928
 2322, 140.504, 0.02844
 2323, 146.920, 0.02824
 2324, 153.326, 0.02904
 2325, 159.695, 0.02989
 2326, 166.010, 0.02973
 2327, 172.273, 0.02870
 2328, 178.508, 0.02806
 2329, 184.739, 0.02850
 2330, 190.986, 0.02929
 2331, 197.244, 0.02916
 2332, 203.496, 0.02787
 2333, 209.716, 0.02667
 2334, 215.887, 0.02682
 2335, 222.007, 0.02798
 2336, 228.102, 0.02866
 2337, 234.220, 0.02792
 2338, 240.400, 0.02656
 2339, 246.630, 0.02597
 2340, 252.833, 0.02644
 2341, 258.905, 0.02692
 2342, 264.790, 0.02653
 2343, 270.531, 0.02559
 2344, 276.221, 0.02517
 2345, 281.881, 0.02539
 2346, 287.367, 0.02520
 2347, 292.402, 0.02344
 2348, 296.724, 0.02002
 2349, 300.208, 0.01605
 2350, 302.886, 0.01248
 2351, 304.877, 0.00970
 2352, 306.339, 0.00775
 2353, 307.470, 0.00678
 2354, 308.505, 0.00680
 2355, 309.640, 0.00732
 2356, 310.935, 0.00752
 2357, 312.285, 0.00708
 2358, 313.521, 0.00637
 2359, 314.539, 0.00595
 2360, 315.351, 0.00593
 2361, 316.041, 0.00576
 2362, 316.674, 0.00505
 2363, 317.250, 0.00387
 2364, 317.715, 0.00274
 2365, 317.999, 0.00211
 2366, 318.064, 0.00188
 2367, 317.919, 0.00161
 2368, 317.623, 0.00103
 2369, 317.252, 0.00039
 2370, 316.864, 0.00002
 2371, 316.480, 0.00001
 2372, 316.102, 0.00026
 2373, 315.718, 0.00157
 2374, 315.317, 0.00635
 2375, 314.895, 0.01821
 2376, 314.460, 0.03980
 2377, 314.018, 0.07016
 2378, 313.566, 0.10337
 2379, 313.081, 0.12972
 2380, 312.544, 0.13917
 2381, 311.955, 0.12631
 2382, 311.296, 0.09426
 2383, 310.481, 0.05394
 2384, 309.343, 0.01887
 2385, 307.698, -0.00250
 2386, 305.431, -0.01046
 2387, 302.507, -0.01151
 2388, 298.924, -0.01240
 2389, 294.665, -0.01566
 2390, 289.725, -0.01996
 2391, 284.154, -0.02326
 2392, 278.068, -0.02503
 2393, 271.606, -0.02598
 2394, 264.876, -0.02683
 2395, 257.966, -0.02762
 2396, 250.956, -0.02829
 2397, 243.930, -0.02873
 2398, 236.961, -0.02883
 2399, 230.098, -0.02838
 2400, 223.367, -0.02731
 2401, 216.777, -0.02608
 2402, 210.312, -0.02521
 2403, 203.941, -0.02491
 2404, 197.637, -0.02493
 2405, 191.395, -0.02489
 2406, 185.221, -0.02472
 2407, 179.093, -0.02461
 2408, 172.940, -0.02477
 2409, 166.664, -0.02540
 2410, 160.189, -0.02627
 2411, 153.489, -0.02717
 2412, 146.583, -0.02799
 2413, 139.508, -0.02864
 2414, 132.289, -0.02935
 2415, 124.948, -0.03002
 2416, 117.525, -0.03046
 2417, 110.104, -0.03041
 2418, 102.793, -0.02977
 2419, 95.676, -0.02895
 2420, 88.741, -0.02835
 2421, 81.868, -0.02832
 2422, 74.878, -0.02881
 2423, 67.634, -0.02954
 2424, 60.086, -0.03029
 2425, 52.257, -0.03101
 2426, 44.172, -0.03192
 2427, 35.799, -0.03330
 2428, 27.087, -0.03518
 2429, 18.039, -0.03708
 2430, 8.765, -0.03823
 2431, -0.565, -0.03819
 2432, -9.815, -0.03728
 2433, -18.933, -0.03626
 2434, -27.909, -0.03567
 2435, -36.702, -0.03525
 2436, -45.212, -0.03439
 2437, -53.331, -0.03275
 2438, -61.012, -0.03063
 2439, -68.270, -0.02855
 2440, -75.149, -0.02680
 2441, -81.698, -0.02545
 2442, -88.012, -0.02470
 2443, -94.234, -0.02485
 2444, -100.530, -0.02586
 2445, -106.991, -0.02710
 2446, -113.587, -0.02760
 2447, -120.215, -0.02707
 2448, -126.785, -0.02597
 2449, -133.285, -0.02528
 2450, -139.744, -0.02554
 2451, -146.193, -0.02636
 2452, -152.616, -0.02710
 2453, -158.987, -0.02713
 2454, -165.283, -0.02650
 2455, -171.513, -0.02569
 2456, -177.694, -0.02500
 2457, -183.845, -0.02468
 2458, -189.987, -0.02455
 2459, -196.146, -0.02444
 2460, -202.328, -0.02439
 2461, -208.515, -0.02431
 2462, -214.668, -0.02439
 2463, -220.765, -0.02461
 2464, -226.835, -0.02484
 2465, -232.958, -0.02504
 2466, -239.200, -0.02506
 2467, -245.536, -0.02483
 2468, -251.845, -0.02445
 2469, -257.983, -0.02409
 2470, -263.892, -0.02394
 2471, -269.635, -0.02399
 2472, -275.318, -0.02403
 2473, -280.959, -0.02365
 2474, -286.418, -0.02249
 2475, -291.451, -0.02055
 2476, -295.826, -0.01781
 2477, -299.408, -0.01443
 2478, -302.192, -0.01084
 2479, -304.269, -0.00764
 2480, -305.808, -0.00559
 2481, -307.029, -0.00497
 2482, -308.150, -0.00537
 2483, -309.326, -0.00589
 2484, -310.603, -0.00583
 2485, -311.927, -0.00520
 2486, -313.197, -0.00451
 2487, -314.333, -0.00403
 2488, -315.313, -0.00382
 2489, -316.167, -0.00359
 2490, -316.926, -0.00320
 2491, -317.577, -0.00273
 2492, -318.055, -0.00194
 2493, -318.298, -0.00078
 2494, -318.295, 0.00038
 2495, -318.098, 0.00093
 2496, -317.784, 0.00083
 2497, -317.413, 0.00107
 2498, -317.011, 0.00201
 2499, -316.597, 0.00071
 2500, -316.186, -0.00893
 2501, -315.782, -0.03225
 2502, -315.374, -0.06831
 2503, -314.941, -0.10878
 2504, -314.472, -0.14269
 2505, -313.974, -0.16385
 2506, -313.460, -0.17285
 2507, -312.948, -0.17256
 2508, -312.449, -0.16272
 2509, -311.949, -0.13984
 2510, -311.380, -0.10328
 2511, -310.616, -0.05985
 2512, -309.515, -0.02143
 2513, -307.961, 0.00299
 2514, -305.881, 0.01314
 2515, -303.205, 0.01540
 2516, -299.850, 0.01661
 2517, -295.743, 0.01949
 2518, -290.873, 0.02331
 2519, -285.324, 0.02678
 2520, -279.237, 0.02943
 2521, -272.765, 0.03114
 2522, -266.047, 0.03144
 2523, -259.204, 0.03049
 2524, -252.328, 0.02951
 2525, -245.465, 0.02963
 2526, -238.613, 0.03063
 2527, -231.762, 0.03119
 2528, -224.927, 0.03055
 2529, -218.153, 0.02946
 2530, -211.486, 0.02900
 2531, -204.935, 0.02921
 2532, -198.489, 0.02912
 2533, -192.129, 0.02837
 2534, -185.836, 0.02769
 2535, -179.567, 0.02811
 2536, -173.259, 0.02932
 2537, -166.836, 0.03023
 2538, -160.250, 0.03032
 2539, -153.499, 0.03033
 2540, -146.615, 0.03128
 2541, -139.631, 0.03295
 2542, -132.559, 0.03399
 2543, -125.394, 0.03353
 2544, -118.138, 0.03218
 2545, -110.833, 0.03145
 2546, -103.569, 0.03192
 2547, -96.438, 0.03272
 2548, -89.464, 0.03258
 2549, -82.560, 0.03141
 2550, -75.564, 0.03062
 2551, -68.323, 0.03152
 2552, -60.780, 0.03403
 2553, -52.971, 0.03672
 2554, -44.942, 0.03817
 2555, -36.667, 0.03839
 2556, -28.057, 0.03848
 2557, -19.079, 0.03943
 2558, -9.831, 0.04113
 2559, -0.512, 0.04247
End of dump
